k,burst,wallet,ok,sendMs,miningMs,totalMs,gasUsed,blockNumber
50,0,0xa15A2a0B1795Db36656302FfD095540faCDc3c47,1,203.35,3831.73,4035.09,3084424,118
50,0,0x8D4a6f51001DEb717CdC1BaB90bd5F5d9d4144D7,1,206.99,3828.33,4035.31,3084424,118
50,0,0xae53c40f0ef262CFa468E1a06EF01E82388e8289,1,210.31,3825.34,4035.65,3084424,118
50,1,0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65,1,50.43,2442.19,2492.62,3084424,121
50,1,0x9965507D1a55bcC2695C58ba16FB37d819B0A4dc,1,50.25,2442.89,2493.14,3084424,121
50,1,0x976EA74026E726554dB657fA54763abd0C3a0aa9,1,92.37,4368.40,4460.76,3084424,122
50,1,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,1,50.19,4408.44,4458.63,3084424,122
50,1,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,1,52.46,4406.60,4459.06,3084412,122
50,1,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,1,50.19,4462.74,4512.93,3084424,122
50,1,0xBcd4042DE499D14e55001CcbB24a551F3b954096,1,92.29,4368.64,4460.93,3084424,122
50,1,0x71bE63f3384f5fb98995898A86B02Fb2426c5788,1,50.16,4463.08,4513.23,3084376,122
50,1,0xFABB0ac9d68B0B445fB7357272Ff202C5651694a,1,51.07,4408.16,4459.23,3084424,122
50,1,0x1CBd3b2770909D4e10f157cABC84C7264073C9Ec,1,50.11,4463.45,4513.55,3084424,122
50,1,0xdF3e18d64BC6A983f673Ab319CCaE4f1a57C7097,1,51.03,4408.57,4459.59,3084424,122
50,1,0xcd3B766CCDd6AE721141F452C550Ca635964ce71,1,50.10,4463.70,4513.80,3084424,122
50,1,0x2546BcD3c84621e976D8185a91A922aE77ECEc30,1,50.78,4409.17,4459.96,3084424,122
50,1,0xbDA5747bFD65F08deb54cb465eB87D40e51B197E,1,92.06,4368.84,4460.89,3084424,122
50,1,0xdD2FD4581271e230360230F9337D5c0430Bf44C0,1,92.13,4369.22,4461.34,3084424,122
50,1,0x8626f6940E2eb28930eFb4CeF49B2d1F2C9C1199,1,49.89,4463.96,4513.85,3084424,122
50,1,0xDd47b9f929B05322a03fB78173bAF24141697E07,1,197.77,2301.59,2499.36,3084424,121
50,1,0x2F11A886362A82d6a2e3c26CF38Ed93bb6b756e9,1,200.62,2299.07,2499.69,3084424,121
50,1,0x4f285d7912e68EF2002f0db3aF2d79C4D70A4577,1,97.83,367.22,465.05,3084424,120
50,1,0x0E8F4B479CeC6C24Eb3033A60f79e97F131C316c,1,101.21,364.14,465.35,3084424,120
50,1,0x5E2e2a4595f5b524EfdC12D629525823Dc697867,1,105.33,360.55,465.88,3084424,120
50,1,0x864981372d340Ae5FE863DcfC3E3e345cD5D0451,1,108.46,357.80,466.26,3084424,120
50,1,0x28374dcD639521a6631b9422ee949B4D1AC8aB88,1,111.41,354.90,466.32,3084424,120
50,1,0x2a299c821bccFfa43a87B0544A515E97622e253f,1,114.46,352.24,466.71,3084424,120
50,1,0x6F60c9f6767666a01A84F7686F30F5B1e408B35d,1,204.37,2295.35,2499.72,3084424,121
50,1,0xb9a4aAF133716E8DD2eA3C6074dA1163fa713ccd,1,119.53,347.44,466.97,3084424,120
50,1,0xC24c868291184aA90cf34315a0232EAa5d3F2b24,1,122.99,344.24,467.23,3084424,120
50,1,0xAa2688B46A17fE54336Ad0a96946CC52f084Bae7,1,126.22,341.27,467.49,3084424,120
50,1,0x457a22D93f86BDd46F13e95840cBC0F744fb0660,1,207.42,2292.36,2499.78,3084412,121
50,1,0xa0da9115127A7317754be342A6A92e0aD85A3C39,1,131.03,336.73,467.76,3084424,120
50,1,0x55bD32c8d11F859B17139a98269b031F23B2a8F0,1,134.03,333.90,467.94,3084424,120
50,1,0xFC1202CD592664f77D99B770E670Ff53E95C4026,1,138.22,330.09,468.31,3084424,120
50,1,0xad45EBEFCf77daf40255baE387d5586224013da0,1,210.50,2289.35,2499.85,3084412,121
50,1,0x9A29E03F65458554d78b57AbFfecD7F4B238A96f,1,142.63,325.88,468.51,3084424,120
50,1,0xb19ba234C43fAFd4B04651a808893083dDF5e3CD,1,145.74,323.11,468.85,3084424,120
50,1,0xf29a9E045a9100785f0f3BC57e0ABBc55D571b7c,1,149.09,320.01,469.10,3084424,120
50,1,0x99415F322aB346F4B3935a12573904a51B2942f7,1,153.75,315.59,469.34,3084412,120
50,1,0x74F901FCa820be7b417ad2367511D50Bd897245f,1,156.81,313.08,469.89,3084424,120
50,1,0x195D6ee1E055759c8Df8211bB38FbCB919aB764d,1,159.86,310.29,470.15,3084424,120
50,1,0x25d1C889aCAb3Ee793D0fF855eed52a4BA08458c,1,162.85,2331.80,2494.65,3084412,121
50,1,0xD368D6454CbA93AEc42a19397666375441565cae,1,165.94,2328.99,2494.94,3084424,121
50,1,0xD488c3c481E0d305AE5b3b2Bde0853E813810450,1,169.77,2325.77,2495.55,3084424,121
50,1,0x16F36672b684e87c5Ff2a10d717472F24269d3d1,1,172.93,2322.98,2495.91,3084424,121
50,1,0x003F8ec822594EFAE624Aa47A01f25071F6a14bf,1,213.68,2285.93,2499.61,3084424,121
50,1,0x72160dA6C39D79431cD8E7a5C1794B43CB7F73df,1,177.69,2318.44,2496.13,3084424,121
50,1,0x57F6ed32dE2C9616571bE96dB725795d63C8e6d4,1,180.90,2315.52,2496.42,3084424,121
50,1,0xf1f51AC9DeF1DCEdA5622D59ecE3e2BE3A43a947,1,183.90,2312.76,2496.66,3084400,121
50,1,0xa15A2a0B1795Db36656302FfD095540faCDc3c47,1,216.81,2282.88,2499.69,3084412,121
50,1,0x8D4a6f51001DEb717CdC1BaB90bd5F5d9d4144D7,1,188.83,2308.22,2497.04,3084424,121
50,1,0xae53c40f0ef262CFa468E1a06EF01E82388e8289,1,191.83,2305.44,2497.27,3084424,121
50,2,0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65,1,56.83,4387.46,4444.29,3084424,125
50,2,0x9965507D1a55bcC2695C58ba16FB37d819B0A4dc,1,55.68,4444.69,4500.37,3084424,125
50,2,0x976EA74026E726554dB657fA54763abd0C3a0aa9,1,54.52,2415.38,2469.90,3084412,124
50,2,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,1,54.53,2415.79,2470.32,3084424,124
50,2,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,1,54.55,4441.63,4496.19,3084424,125
50,2,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,1,54.56,4442.02,4496.58,3084424,125
50,2,0xBcd4042DE499D14e55001CcbB24a551F3b954096,1,54.54,4442.36,4496.90,3084424,125
50,2,0x71bE63f3384f5fb98995898A86B02Fb2426c5788,1,54.54,4443.16,4497.69,3084424,125
50,2,0xFABB0ac9d68B0B445fB7357272Ff202C5651694a,1,54.55,4443.59,4498.15,3084424,125
50,2,0x1CBd3b2770909D4e10f157cABC84C7264073C9Ec,1,56.03,4387.81,4443.84,3084424,125
50,2,0xdF3e18d64BC6A983f673Ab319CCaE4f1a57C7097,1,54.88,4443.65,4498.53,3084424,125
50,2,0xcd3B766CCDd6AE721141F452C550Ca635964ce71,1,54.62,4445.56,4500.19,3084424,125
50,2,0x2546BcD3c84621e976D8185a91A922aE77ECEc30,1,54.60,4444.10,4498.70,3084424,125
50,2,0xbDA5747bFD65F08deb54cb465eB87D40e51B197E,1,54.69,4445.95,4500.64,3084424,125
50,2,0xdD2FD4581271e230360230F9337D5c0430Bf44C0,1,55.00,4446.14,4501.14,3084412,125
50,2,0x8626f6940E2eb28930eFb4CeF49B2d1F2C9C1199,1,108.59,4335.20,4443.78,3084424,125
50,2,0xDd47b9f929B05322a03fB78173bAF24141697E07,1,223.56,2253.23,2476.80,3084424,124
50,2,0x2F11A886362A82d6a2e3c26CF38Ed93bb6b756e9,1,112.92,356.15,469.07,3084424,123
50,2,0x4f285d7912e68EF2002f0db3aF2d79C4D70A4577,1,116.63,352.78,469.42,3084424,123
50,2,0x0E8F4B479CeC6C24Eb3033A60f79e97F131C316c,1,119.81,349.87,469.69,3084424,123
50,2,0x5E2e2a4595f5b524EfdC12D629525823Dc697867,1,122.66,347.35,470.01,3084424,123
50,2,0x864981372d340Ae5FE863DcfC3E3e345cD5D0451,1,125.64,344.66,470.30,3084424,123
50,2,0x28374dcD639521a6631b9422ee949B4D1AC8aB88,1,128.85,341.69,470.54,3084424,123
50,2,0x2a299c821bccFfa43a87B0544A515E97622e253f,1,132.59,338.13,470.72,3084424,123
50,2,0x6F60c9f6767666a01A84F7686F30F5B1e408B35d,1,135.66,335.28,470.94,3084424,123
50,2,0xb9a4aAF133716E8DD2eA3C6074dA1163fa713ccd,1,138.64,332.62,471.26,3084424,123
50,2,0xC24c868291184aA90cf34315a0232EAa5d3F2b24,1,141.59,329.88,471.48,3084424,123
50,2,0xAa2688B46A17fE54336Ad0a96946CC52f084Bae7,1,145.92,325.92,471.84,3084424,123
50,2,0x457a22D93f86BDd46F13e95840cBC0F744fb0660,1,149.02,323.07,472.09,3084424,123
50,2,0xa0da9115127A7317754be342A6A92e0aD85A3C39,1,152.29,320.17,472.46,3084424,123
50,2,0x55bD32c8d11F859B17139a98269b031F23B2a8F0,1,155.33,317.40,472.73,3084424,123
50,2,0xFC1202CD592664f77D99B770E670Ff53E95C4026,1,158.30,314.76,473.07,3084412,123
50,2,0xad45EBEFCf77daf40255baE387d5586224013da0,1,162.35,310.92,473.27,3084424,123
50,2,0x9A29E03F65458554d78b57AbFfecD7F4B238A96f,1,165.45,308.01,473.46,3084424,123
50,2,0xb19ba234C43fAFd4B04651a808893083dDF5e3CD,1,168.42,305.23,473.65,3084424,123
50,2,0xf29a9E045a9100785f0f3BC57e0ABBc55D571b7c,1,171.50,2298.82,2470.33,3084412,124
50,2,0x99415F322aB346F4B3935a12573904a51B2942f7,1,174.52,2296.06,2470.59,3084424,124
50,2,0x74F901FCa820be7b417ad2367511D50Bd897245f,1,178.28,2292.59,2470.87,3084424,124
50,2,0x195D6ee1E055759c8Df8211bB38FbCB919aB764d,1,181.34,2289.79,2471.13,3084424,124
50,2,0x25d1C889aCAb3Ee793D0fF855eed52a4BA08458c,1,184.26,2287.29,2471.55,3084424,124
50,2,0xD368D6454CbA93AEc42a19397666375441565cae,1,187.22,2284.73,2471.95,3084424,124
50,2,0xD488c3c481E0d305AE5b3b2Bde0853E813810450,1,190.27,2282.19,2472.46,3084424,124
50,2,0x16F36672b684e87c5Ff2a10d717472F24269d3d1,1,193.98,2278.85,2472.83,3084424,124
50,2,0x003F8ec822594EFAE624Aa47A01f25071F6a14bf,1,197.11,2275.93,2473.04,3084424,124
50,2,0x72160dA6C39D79431cD8E7a5C1794B43CB7F73df,1,200.11,2273.34,2473.45,3084424,124
50,2,0x57F6ed32dE2C9616571bE96dB725795d63C8e6d4,1,203.11,2270.61,2473.72,3084424,124
50,2,0xf1f51AC9DeF1DCEdA5622D59ecE3e2BE3A43a947,1,206.96,2266.99,2473.95,3084424,124
50,2,0xa15A2a0B1795Db36656302FfD095540faCDc3c47,1,210.85,2263.31,2474.16,3084424,124
50,2,0x8D4a6f51001DEb717CdC1BaB90bd5F5d9d4144D7,1,214.37,2260.00,2474.37,3084412,124
50,2,0xae53c40f0ef262CFa468E1a06EF01E82388e8289,1,217.39,2257.24,2474.63,3084424,124
50,3,0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65,1,37.15,4410.02,4447.17,3084424,128
50,3,0x9965507D1a55bcC2695C58ba16FB37d819B0A4dc,1,37.27,4410.14,4447.41,3084424,128
50,3,0x976EA74026E726554dB657fA54763abd0C3a0aa9,1,36.14,2467.23,2503.37,3084424,127
50,3,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,1,37.05,4410.98,4448.03,3084412,128
50,3,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,1,38.77,4411.94,4450.71,3084424,128
50,3,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,1,36.26,2467.99,2504.25,3084424,127
50,3,0xBcd4042DE499D14e55001CcbB24a551F3b954096,1,36.40,4408.78,4445.18,3084412,128
50,3,0x71bE63f3384f5fb98995898A86B02Fb2426c5788,1,38.14,4412.81,4450.95,3084424,128
50,3,0xFABB0ac9d68B0B445fB7357272Ff202C5651694a,1,37.87,4413.39,4451.26,3084424,128
50,3,0x1CBd3b2770909D4e10f157cABC84C7264073C9Ec,1,36.35,4409.40,4445.76,3084424,128
50,3,0xdF3e18d64BC6A983f673Ab319CCaE4f1a57C7097,1,36.47,4411.86,4448.33,3084424,128
50,3,0xcd3B766CCDd6AE721141F452C550Ca635964ce71,1,36.51,4412.26,4448.77,3084412,128
50,3,0x2546BcD3c84621e976D8185a91A922aE77ECEc30,1,36.54,4412.53,4449.06,3084424,128
50,3,0xbDA5747bFD65F08deb54cb465eB87D40e51B197E,1,36.87,4412.46,4449.33,3084424,128
50,3,0xdD2FD4581271e230360230F9337D5c0430Bf44C0,1,36.78,4412.73,4449.51,3084412,128
50,3,0x8626f6940E2eb28930eFb4CeF49B2d1F2C9C1199,1,37.04,4414.03,4451.07,3084424,128
50,3,0xDd47b9f929B05322a03fB78173bAF24141697E07,1,92.50,361.48,453.98,3084424,126
50,3,0x2F11A886362A82d6a2e3c26CF38Ed93bb6b756e9,1,95.67,358.71,454.38,3084424,126
50,3,0x4f285d7912e68EF2002f0db3aF2d79C4D70A4577,1,99.43,355.27,454.70,3084424,126
50,3,0x0E8F4B479CeC6C24Eb3033A60f79e97F131C316c,1,102.47,352.69,455.17,3084412,126
50,3,0x5E2e2a4595f5b524EfdC12D629525823Dc697867,1,105.73,349.77,455.50,3084424,126
50,3,0x864981372d340Ae5FE863DcfC3E3e345cD5D0451,1,108.74,347.06,455.80,3084424,126
50,3,0x28374dcD639521a6631b9422ee949B4D1AC8aB88,1,111.70,344.51,456.22,3084424,126
50,3,0x2a299c821bccFfa43a87B0544A515E97622e253f,1,115.58,341.05,456.62,3084424,126
50,3,0x6F60c9f6767666a01A84F7686F30F5B1e408B35d,1,118.59,338.32,456.91,3084424,126
50,3,0xb9a4aAF133716E8DD2eA3C6074dA1163fa713ccd,1,121.67,335.55,457.22,3084424,126
50,3,0xC24c868291184aA90cf34315a0232EAa5d3F2b24,1,125.02,332.66,457.68,3084424,126
50,3,0xAa2688B46A17fE54336Ad0a96946CC52f084Bae7,1,129.29,328.64,457.93,3084412,126
50,3,0x457a22D93f86BDd46F13e95840cBC0F744fb0660,1,132.42,325.83,458.25,3084424,126
50,3,0xa0da9115127A7317754be342A6A92e0aD85A3C39,1,135.54,323.02,458.57,3084424,126
50,3,0x55bD32c8d11F859B17139a98269b031F23B2a8F0,1,138.49,320.38,458.87,3084424,126
50,3,0xFC1202CD592664f77D99B770E670Ff53E95C4026,1,141.82,317.31,459.13,3084424,126
50,3,0xad45EBEFCf77daf40255baE387d5586224013da0,1,145.51,313.92,459.43,3084424,126
50,3,0x9A29E03F65458554d78b57AbFfecD7F4B238A96f,1,148.49,311.15,459.64,3084424,126
50,3,0xb19ba234C43fAFd4B04651a808893083dDF5e3CD,1,151.59,2294.12,2445.72,3084424,127
50,3,0xf29a9E045a9100785f0f3BC57e0ABBc55D571b7c,1,154.48,2291.50,2445.98,3084424,127
50,3,0x99415F322aB346F4B3935a12573904a51B2942f7,1,157.35,2288.94,2446.29,3084424,127
50,3,0x74F901FCa820be7b417ad2367511D50Bd897245f,1,160.90,2285.66,2446.56,3084424,127
50,3,0x195D6ee1E055759c8Df8211bB38FbCB919aB764d,1,163.79,2283.23,2447.03,3084424,127
50,3,0x25d1C889aCAb3Ee793D0fF855eed52a4BA08458c,1,166.95,2280.32,2447.28,3084424,127
50,3,0xD368D6454CbA93AEc42a19397666375441565cae,1,169.95,2277.52,2447.47,3084424,127
50,3,0xD488c3c481E0d305AE5b3b2Bde0853E813810450,1,172.95,2274.97,2447.93,3084424,127
50,3,0x16F36672b684e87c5Ff2a10d717472F24269d3d1,1,176.51,2271.72,2448.24,3084424,127
50,3,0x003F8ec822594EFAE624Aa47A01f25071F6a14bf,1,179.71,2268.95,2448.66,3084424,127
50,3,0x72160dA6C39D79431cD8E7a5C1794B43CB7F73df,1,182.98,2265.93,2448.91,3084424,127
50,3,0x57F6ed32dE2C9616571bE96dB725795d63C8e6d4,1,186.01,2263.12,2449.13,3084424,127
50,3,0xf1f51AC9DeF1DCEdA5622D59ecE3e2BE3A43a947,1,188.96,2260.43,2449.38,3084424,127
50,3,0xa15A2a0B1795Db36656302FfD095540faCDc3c47,1,192.47,2257.19,2449.66,3084424,127
50,3,0x8D4a6f51001DEb717CdC1BaB90bd5F5d9d4144D7,1,195.67,2254.30,2449.97,3084424,127
50,3,0xae53c40f0ef262CFa468E1a06EF01E82388e8289,1,198.71,2251.61,2450.31,3084424,127
50,4,0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65,1,33.23,2463.47,2496.70,3084424,130
50,4,0x9965507D1a55bcC2695C58ba16FB37d819B0A4dc,1,33.24,2463.77,2497.01,3084424,130
50,4,0x976EA74026E726554dB657fA54763abd0C3a0aa9,1,33.31,4459.79,4493.10,3084412,131
50,4,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,1,33.49,4460.02,4493.51,3084424,131
50,4,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,1,33.59,4460.40,4493.99,3084412,131
50,4,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,1,33.67,4460.71,4494.38,3084424,131
50,4,0xBcd4042DE499D14e55001CcbB24a551F3b954096,1,33.74,4461.05,4494.80,3084424,131
50,4,0x71bE63f3384f5fb98995898A86B02Fb2426c5788,1,33.82,4461.32,4495.14,3084424,131
50,4,0xFABB0ac9d68B0B445fB7357272Ff202C5651694a,1,33.85,4461.49,4495.34,3084412,131
50,4,0x1CBd3b2770909D4e10f157cABC84C7264073C9Ec,1,33.92,4461.66,4495.59,3084424,131
50,4,0xdF3e18d64BC6A983f673Ab319CCaE4f1a57C7097,1,34.05,4461.79,4495.84,3084424,131
50,4,0xcd3B766CCDd6AE721141F452C550Ca635964ce71,1,34.17,4461.92,4496.08,3084424,131
50,4,0x2546BcD3c84621e976D8185a91A922aE77ECEc30,1,34.29,4462.10,4496.39,3084412,131
50,4,0xbDA5747bFD65F08deb54cb465eB87D40e51B197E,1,34.38,4462.30,4496.68,3084424,131
50,4,0xdD2FD4581271e230360230F9337D5c0430Bf44C0,1,34.50,4462.45,4496.94,3084424,131
50,4,0x8626f6940E2eb28930eFb4CeF49B2d1F2C9C1199,1,34.62,4462.54,4497.16,3084424,131
50,4,0xDd47b9f929B05322a03fB78173bAF24141697E07,1,81.38,420.23,501.62,3084424,129
50,4,0x2F11A886362A82d6a2e3c26CF38Ed93bb6b756e9,1,84.42,417.60,502.02,3084424,129
50,4,0x4f285d7912e68EF2002f0db3aF2d79C4D70A4577,1,88.09,414.45,502.55,3084424,129
50,4,0x0E8F4B479CeC6C24Eb3033A60f79e97F131C316c,1,91.80,411.09,502.89,3084424,129
50,4,0x5E2e2a4595f5b524EfdC12D629525823Dc697867,1,94.88,408.26,503.14,3084424,129
50,4,0x864981372d340Ae5FE863DcfC3E3e345cD5D0451,1,97.94,405.48,503.42,3084412,129
50,4,0x28374dcD639521a6631b9422ee949B4D1AC8aB88,1,101.25,402.51,503.77,3084424,129
50,4,0x2a299c821bccFfa43a87B0544A515E97622e253f,1,104.29,399.76,504.06,3084424,129
50,4,0x6F60c9f6767666a01A84F7686F30F5B1e408B35d,1,108.03,396.69,504.71,3084424,129
50,4,0xb9a4aAF133716E8DD2eA3C6074dA1163fa713ccd,1,110.95,394.30,505.25,3084424,129
50,4,0xC24c868291184aA90cf34315a0232EAa5d3F2b24,1,184.85,2317.92,2502.77,3084424,130
50,4,0xAa2688B46A17fE54336Ad0a96946CC52f084Bae7,1,114.96,390.50,505.47,3084412,129
50,4,0x457a22D93f86BDd46F13e95840cBC0F744fb0660,1,117.90,387.86,505.76,3084424,129
50,4,0xa0da9115127A7317754be342A6A92e0aD85A3C39,1,120.85,385.19,506.04,3084424,129
50,4,0x55bD32c8d11F859B17139a98269b031F23B2a8F0,1,124.43,381.89,506.32,3084424,129
50,4,0xFC1202CD592664f77D99B770E670Ff53E95C4026,1,127.95,378.75,506.69,3084424,129
50,4,0xad45EBEFCf77daf40255baE387d5586224013da0,1,131.36,375.62,506.99,3084424,129
50,4,0x9A29E03F65458554d78b57AbFfecD7F4B238A96f,1,134.43,373.05,507.48,3084424,129
50,4,0xb19ba234C43fAFd4B04651a808893083dDF5e3CD,1,137.45,370.31,507.76,3084424,129
50,4,0xf29a9E045a9100785f0f3BC57e0ABBc55D571b7c,1,141.47,2357.06,2498.53,3084424,130
50,4,0x99415F322aB346F4B3935a12573904a51B2942f7,1,144.44,2354.36,2498.80,3084424,130
50,4,0x74F901FCa820be7b417ad2367511D50Bd897245f,1,187.63,2314.80,2502.43,3084424,130
50,4,0x195D6ee1E055759c8Df8211bB38FbCB919aB764d,1,149.35,2349.65,2499.00,3084424,130
50,4,0x25d1C889aCAb3Ee793D0fF855eed52a4BA08458c,1,152.31,2346.97,2499.27,3084424,130
50,4,0xD368D6454CbA93AEc42a19397666375441565cae,1,191.55,2311.01,2502.56,3084412,130
50,4,0xD488c3c481E0d305AE5b3b2Bde0853E813810450,1,157.78,2341.65,2499.43,3084424,130
50,4,0x16F36672b684e87c5Ff2a10d717472F24269d3d1,1,160.88,2338.76,2499.64,3084424,130
50,4,0x003F8ec822594EFAE624Aa47A01f25071F6a14bf,1,164.43,2335.65,2500.07,3084424,130
50,4,0x72160dA6C39D79431cD8E7a5C1794B43CB7F73df,1,167.37,2332.99,2500.36,3084424,130
50,4,0x57F6ed32dE2C9616571bE96dB725795d63C8e6d4,1,194.49,2308.10,2502.60,3084424,130
50,4,0xf1f51AC9DeF1DCEdA5622D59ecE3e2BE3A43a947,1,172.78,2327.75,2500.52,3084424,130
50,4,0xa15A2a0B1795Db36656302FfD095540faCDc3c47,1,175.82,2325.03,2500.85,3084424,130
50,4,0x8D4a6f51001DEb717CdC1BaB90bd5F5d9d4144D7,1,179.01,2322.24,2501.24,3084424,130
50,4,0xae53c40f0ef262CFa468E1a06EF01E82388e8289,1,197.25,2305.43,2502.68,3084424,130
100,0,0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65,1,71.64,15935.10,16006.73,3084424,139
100,0,0x9965507D1a55bcC2695C58ba16FB37d819B0A4dc,1,71.56,15935.30,16006.86,3084424,139
100,0,0x976EA74026E726554dB657fA54763abd0C3a0aa9,1,71.55,15935.93,16007.47,3084424,139
100,0,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,1,71.55,15936.33,16007.88,3084424,139
100,0,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,1,71.59,15936.56,16008.15,3084424,139
100,0,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,1,71.60,15936.92,16008.51,3084424,139
100,0,0xBcd4042DE499D14e55001CcbB24a551F3b954096,1,71.62,15937.26,16008.88,3084424,139
100,0,0x71bE63f3384f5fb98995898A86B02Fb2426c5788,1,71.63,15937.54,16009.17,3084412,139
100,0,0xFABB0ac9d68B0B445fB7357272Ff202C5651694a,1,71.64,15937.85,16009.49,3084412,139
100,0,0x1CBd3b2770909D4e10f157cABC84C7264073C9Ec,1,71.64,15938.14,16009.78,3084424,139
100,0,0xdF3e18d64BC6A983f673Ab319CCaE4f1a57C7097,1,73.54,15937.83,16011.37,3084412,139
100,0,0xcd3B766CCDd6AE721141F452C550Ca635964ce71,1,71.70,15938.30,16010.01,3084424,139
100,0,0x2546BcD3c84621e976D8185a91A922aE77ECEc30,1,71.74,15938.65,16010.39,3084424,139
100,0,0xbDA5747bFD65F08deb54cb465eB87D40e51B197E,1,73.48,15938.04,16011.52,3084424,139
100,0,0xdD2FD4581271e230360230F9337D5c0430Bf44C0,1,71.71,15938.96,16010.67,3084424,139
100,0,0x8626f6940E2eb28930eFb4CeF49B2d1F2C9C1199,1,71.71,15939.16,16010.87,3084424,139
100,0,0xDd47b9f929B05322a03fB78173bAF24141697E07,1,271.48,3785.79,4057.27,3084424,133
100,0,0x2F11A886362A82d6a2e3c26CF38Ed93bb6b756e9,1,114.76,1897.26,2012.02,3084424,132
100,0,0x4f285d7912e68EF2002f0db3aF2d79C4D70A4577,1,117.84,1894.61,2012.45,3084424,132
100,0,0x0E8F4B479CeC6C24Eb3033A60f79e97F131C316c,1,120.77,1892.10,2012.87,3084424,132
100,0,0x5E2e2a4595f5b524EfdC12D629525823Dc697867,1,124.50,1888.60,2013.10,3084424,132
100,0,0x864981372d340Ae5FE863DcfC3E3e345cD5D0451,1,274.48,3782.97,4057.46,3084424,133
100,0,0x28374dcD639521a6631b9422ee949B4D1AC8aB88,1,278.34,3779.43,4057.77,3084424,133
100,0,0x2a299c821bccFfa43a87B0544A515E97622e253f,1,281.49,3776.51,4058.00,3084424,133
100,0,0x6F60c9f6767666a01A84F7686F30F5B1e408B35d,1,284.45,3773.82,4058.26,3084424,133
100,0,0xb9a4aAF133716E8DD2eA3C6074dA1163fa713ccd,1,287.37,3771.19,4058.57,3084412,133
100,0,0xC24c868291184aA90cf34315a0232EAa5d3F2b24,1,290.36,3768.63,4059.00,3084424,133
100,0,0xAa2688B46A17fE54336Ad0a96946CC52f084Bae7,1,294.32,3764.95,4059.26,3084424,133
100,0,0x457a22D93f86BDd46F13e95840cBC0F744fb0660,1,297.48,3762.03,4059.52,3084424,133
100,0,0xa0da9115127A7317754be342A6A92e0aD85A3C39,1,301.05,3758.75,4059.81,3084424,133
100,0,0x55bD32c8d11F859B17139a98269b031F23B2a8F0,1,304.22,3755.93,4060.15,3084424,133
100,0,0xFC1202CD592664f77D99B770E670Ff53E95C4026,1,307.30,3753.10,4060.40,3084424,133
100,0,0xad45EBEFCf77daf40255baE387d5586224013da0,1,143.30,1869.59,2012.88,3084424,132
100,0,0x9A29E03F65458554d78b57AbFfecD7F4B238A96f,1,475.95,9568.10,10044.05,3084412,136
100,0,0xb19ba234C43fAFd4B04651a808893083dDF5e3CD,1,312.60,3747.89,4060.49,3084412,133
100,0,0xf29a9E045a9100785f0f3BC57e0ABBc55D571b7c,1,316.00,3745.50,4061.50,3084424,133
100,0,0x99415F322aB346F4B3935a12573904a51B2942f7,1,319.21,3743.17,4062.38,3084424,133
100,0,0x74F901FCa820be7b417ad2367511D50Bd897245f,1,322.23,5750.03,6072.26,3084424,134
100,0,0x195D6ee1E055759c8Df8211bB38FbCB919aB764d,1,479.86,9564.21,10044.07,3084424,136
100,0,0x25d1C889aCAb3Ee793D0fF855eed52a4BA08458c,1,327.31,5745.46,6072.77,3084424,134
100,0,0xD368D6454CbA93AEc42a19397666375441565cae,1,330.63,5742.51,6073.14,3084424,134
100,0,0xD488c3c481E0d305AE5b3b2Bde0853E813810450,1,154.64,1858.20,2012.85,3084424,132
100,0,0x16F36672b684e87c5Ff2a10d717472F24269d3d1,1,333.73,5739.88,6073.60,3084424,134
100,0,0x003F8ec822594EFAE624Aa47A01f25071F6a14bf,1,336.83,5737.08,6073.91,3084424,134
100,0,0x72160dA6C39D79431cD8E7a5C1794B43CB7F73df,1,339.88,5734.30,6074.18,3084424,134
100,0,0x57F6ed32dE2C9616571bE96dB725795d63C8e6d4,1,343.64,5730.80,6074.45,3084424,134
100,0,0xf1f51AC9DeF1DCEdA5622D59ecE3e2BE3A43a947,1,346.97,5656.26,6003.23,3084424,134
100,0,0xa15A2a0B1795Db36656302FfD095540faCDc3c47,1,349.99,5653.85,6003.85,3084424,134
