k,burst,wallet,ok,sendMs,miningMs,totalMs,gasUsed,blockNumber
50,0,0xb7743c764cAa6Aebe852071EeB060613b4cf8bb6,1,149.48,11850.92,12000.40,3084424,117
50,0,0xa8725aDc984A32c23FF71ae9C93459cdB7D61537,1,152.66,11847.95,12000.61,3084424,117
50,0,0x952c89AC6320db77cE96D0f11Ef3932EfD1ed311,1,228.77,23783.92,24012.68,3084424,118
50,0,0xEe03ccfd564D9F64FAcB37836c029dd60ad5Ec99,1,231.93,23781.06,24012.99,3084424,118
50,0,0x9a3b70A0d14424fEdE1DdF1D9B1B8eE4Fcb0AdA9,1,234.59,23778.00,24012.59,3084424,118
50,0,0x0F34290eBF033b37EA311693aB57a4bAa820534f,1,164.65,11835.11,11999.76,3084424,117
50,0,0x0d7AFDD10Dae0217E71d70E8d6CAf80CaE49c059,1,168.20,11831.72,11999.92,3084424,117
50,0,0x054A35BFc0ff01F5c8af1156170911a8c7D8f024,1,171.14,11829.08,12000.21,3084424,117
50,0,0xd4FB6c0CFA8B9DdDcDbFA9AB6C4895E3B4260578,1,238.15,23774.20,24012.35,3084424,118
50,0,0xca99185D97EB8C3A2f8f21007668653d96d05445,1,175.83,11824.56,12000.39,3084424,117
50,0,0x10d0a98143d1FC43ccfE6Cf12872F28e6BB02f8a,1,178.77,11821.97,12000.74,3084424,117
50,1,0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65,1,50.74,33928.01,33978.76,3084412,122
50,1,0x9965507D1a55bcC2695C58ba16FB37d819B0A4dc,1,42.79,21945.47,21988.27,3084424,121
50,1,0x976EA74026E726554dB657fA54763abd0C3a0aa9,1,42.80,21945.82,21988.62,3084424,121
50,1,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,1,41.57,33933.33,33974.91,3084424,122
50,1,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,1,43.13,33932.29,33975.42,3084424,122
50,1,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,1,50.29,33928.18,33978.47,3084424,122
50,1,0xBcd4042DE499D14e55001CcbB24a551F3b954096,1,42.72,33933.00,33975.73,3084424,122
50,1,0x71bE63f3384f5fb98995898A86B02Fb2426c5788,1,50.34,33928.50,33978.84,3084424,122
50,1,0xFABB0ac9d68B0B445fB7357272Ff202C5651694a,1,42.99,33932.94,33975.93,3084424,122
50,1,0x1CBd3b2770909D4e10f157cABC84C7264073C9Ec,1,42.64,33933.67,33976.31,3084424,122
50,1,0xdF3e18d64BC6A983f673Ab319CCaE4f1a57C7097,1,50.26,33928.73,33978.99,3084424,122
50,1,0xcd3B766CCDd6AE721141F452C550Ca635964ce71,1,50.33,33928.97,33979.31,3084424,122
50,1,0x2546BcD3c84621e976D8185a91A922aE77ECEc30,1,42.57,33933.90,33976.48,3084424,122
50,1,0xbDA5747bFD65F08deb54cb465eB87D40e51B197E,1,42.90,33934.03,33976.93,3084424,122
50,1,0xdD2FD4581271e230360230F9337D5c0430Bf44C0,1,50.31,33929.11,33979.41,3084424,122
50,1,0x8626f6940E2eb28930eFb4CeF49B2d1F2C9C1199,1,42.99,33934.09,33977.08,3084424,122
50,1,0x04FFFc12C1bE3Ab250C9Cd3832964c5AEe943bda,1,75.70,9896.43,9972.14,3084412,120
50,1,0xffd4d92d77DC369dFb9D601c7CA8E5FbFfA11e42,1,81.45,9891.05,9972.50,3084424,120
50,1,0x6C1D9d84F56772523A585dfaFeb471f7d0277C08,1,149.06,9825.51,9974.57,3084412,120
50,1,0xAB6E95F376684350D4582c026D1Ba6a42226b16d,1,86.58,9885.98,9972.57,3084412,120
50,1,0x43C2810cf4bD3e9BAB537a8708c55EE7ac9b63Fc,1,151.84,9823.14,9974.98,3084424,120
50,1,0x0C61230a637355103DbAA1bc46BE07ee2a40022a,1,92.79,9880.00,9972.79,3084424,120
50,1,0x9d6B7f769aC274a00E02EB1F002Df11FEaecE79B,1,98.17,9874.86,9973.03,3084424,120
50,1,0xCc30cAA1358CC836ADF64ad3249437Ee4C94f6b4,1,103.64,9869.62,9973.26,3084400,120
50,1,0x970c6689E7EFcB46a5c1CF1fEAA997Cf53Cf144f,1,154.77,9820.50,9975.27,3084424,120
50,1,0xa9d0A69D8F3D487845697daDD3359b9cB84Fd298,1,157.76,9818.10,9975.85,3084424,120
50,1,0x4773daBdeC42e8948682f9bb51C0C16caD1793C6,1,110.09,9863.34,9973.42,3084424,120
50,1,0x9a7372E6Bb438da7484088dFB7C5684390E07f11,1,162.09,9814.16,9976.25,3084412,120
50,1,0x33Ab5946FE57d4EABa73ba480bB580fF31DA4b53,1,165.12,9811.55,9976.66,3084412,120
50,1,0x7a8B1a18a0582Dda6eCF83240C8b17cad6aA9448,1,168.48,9808.64,9977.13,3084424,120
50,1,0x3493d71d0d35435AA9Cb36bf1769A86e09DbdB53,1,171.44,9806.21,9977.65,3084412,120
50,1,0x637651490244315e4774e6B3eeEa84b24C34c51e,1,175.21,9802.84,9978.05,3084424,120
50,1,0xaC5ca951c307D20ACe4EecE481DB1E97F65bEdEA,1,178.64,9800.12,9978.76,3084424,120
50,1,0xcBeEdCE2D342E40E431f7b543eD550cd2b68dD19,1,181.70,9797.36,9979.06,3084424,120
50,1,0x6566262b78F0D79f8b932Fd731327203CEbbD0f5,1,184.86,21805.17,21990.03,3084424,121
50,1,0xC42E35FC9F93FbE6a884b39858578b2f4e131EBc,1,187.98,21802.44,21990.42,3084424,121
50,1,0x610D2423C146dA123d43B211494Ea1A02B562D60,1,191.72,21798.94,21990.66,3084424,121
50,1,0x8dCd99c7d950C180fEE3afc232a41C52B19E0659,1,234.36,21759.94,21994.30,3084424,121
50,1,0xd54875723eBa15F31b1760B371F123ABF32ad85d,1,196.28,21794.58,21990.86,3084424,121
50,1,0xb7743c764cAa6Aebe852071EeB060613b4cf8bb6,1,199.49,21791.63,21991.11,3084424,121
50,1,0xa8725aDc984A32c23FF71ae9C93459cdB7D61537,1,202.40,21788.92,21991.31,3084424,121
50,1,0x952c89AC6320db77cE96D0f11Ef3932EfD1ed311,1,205.23,21786.25,21991.48,3084424,121
50,1,0xEe03ccfd564D9F64FAcB37836c029dd60ad5Ec99,1,209.02,21782.67,21991.70,3084424,121
50,1,0x9a3b70A0d14424fEdE1DdF1D9B1B8eE4Fcb0AdA9,1,212.05,21779.85,21991.89,3084424,121
50,1,0x0F34290eBF033b37EA311693aB57a4bAa820534f,1,215.43,21776.64,21992.07,3084424,121
50,1,0x0d7AFDD10Dae0217E71d70E8d6CAf80CaE49c059,1,218.61,21773.79,21992.40,3084412,121
50,1,0x054A35BFc0ff01F5c8af1156170911a8c7D8f024,1,221.78,21770.95,21992.73,3084424,121
50,1,0xd4FB6c0CFA8B9DdDcDbFA9AB6C4895E3B4260578,1,224.50,21767.44,21991.94,3084412,121
50,1,0xca99185D97EB8C3A2f8f21007668653d96d05445,1,227.70,21764.49,21992.19,3084424,121
50,1,0x10d0a98143d1FC43ccfE6Cf12872F28e6BB02f8a,1,236.51,21756.36,21992.87,3084424,121
50,2,0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65,1,34.70,21960.17,21994.86,3084424,124
50,2,0x9965507D1a55bcC2695C58ba16FB37d819B0A4dc,1,34.51,21960.50,21995.01,3084424,124
50,2,0x976EA74026E726554dB657fA54763abd0C3a0aa9,1,34.65,33954.62,33989.27,3084424,125
50,2,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,1,34.64,33955.07,33989.71,3084424,125
50,2,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,1,34.60,33955.58,33990.18,3084424,125
50,2,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,1,34.60,33956.02,33990.62,3084412,125
50,2,0xBcd4042DE499D14e55001CcbB24a551F3b954096,1,34.63,33956.31,33990.94,3084412,125
50,2,0x71bE63f3384f5fb98995898A86B02Fb2426c5788,1,34.63,33956.73,33991.36,3084424,125
50,2,0xFABB0ac9d68B0B445fB7357272Ff202C5651694a,1,34.63,33957.18,33991.81,3084424,125
50,2,0x1CBd3b2770909D4e10f157cABC84C7264073C9Ec,1,34.63,33957.54,33992.17,3084424,125
50,2,0xdF3e18d64BC6A983f673Ab319CCaE4f1a57C7097,1,34.67,33957.76,33992.42,3084400,125
50,2,0xcd3B766CCDd6AE721141F452C550Ca635964ce71,1,34.40,33958.24,33992.64,3084424,125
50,2,0x2546BcD3c84621e976D8185a91A922aE77ECEc30,1,34.38,33958.49,33992.87,3084412,125
50,2,0xbDA5747bFD65F08deb54cb465eB87D40e51B197E,1,34.38,33958.84,33993.22,3084424,125
50,2,0xdD2FD4581271e230360230F9337D5c0430Bf44C0,1,34.40,33959.03,33993.43,3084424,125
50,2,0x8626f6940E2eb28930eFb4CeF49B2d1F2C9C1199,1,34.74,33958.93,33993.67,3084424,125
50,2,0x04FFFc12C1bE3Ab250C9Cd3832964c5AEe943bda,1,178.53,21823.12,22001.66,3084424,124
50,2,0xffd4d92d77DC369dFb9D601c7CA8E5FbFfA11e42,1,81.49,9919.32,10000.81,3084424,123
50,2,0x6C1D9d84F56772523A585dfaFeb471f7d0277C08,1,84.53,9916.76,10001.29,3084424,123
50,2,0xAB6E95F376684350D4582c026D1Ba6a42226b16d,1,87.46,9914.32,10001.78,3084424,123
50,2,0x43C2810cf4bD3e9BAB537a8708c55EE7ac9b63Fc,1,91.15,9911.01,10002.15,3084424,123
50,2,0x0C61230a637355103DbAA1bc46BE07ee2a40022a,1,95.04,9907.63,10002.67,3084424,123
50,2,0x9d6B7f769aC274a00E02EB1F002Df11FEaecE79B,1,98.09,9904.92,10003.01,3084424,123
50,2,0xCc30cAA1358CC836ADF64ad3249437Ee4C94f6b4,1,101.23,9902.37,10003.60,3084424,123
50,2,0x970c6689E7EFcB46a5c1CF1fEAA997Cf53Cf144f,1,181.22,21820.19,22001.41,3084424,124
50,2,0xa9d0A69D8F3D487845697daDD3359b9cB84Fd298,1,105.63,9898.26,10003.89,3084424,123
50,2,0x4773daBdeC42e8948682f9bb51C0C16caD1793C6,1,109.12,9895.16,10004.28,3084400,123
50,2,0x9a7372E6Bb438da7484088dFB7C5684390E07f11,1,112.15,9892.36,10004.51,3084412,123
50,2,0x33Ab5946FE57d4EABa73ba480bB580fF31DA4b53,1,115.10,9889.64,10004.74,3084424,123
50,2,0x7a8B1a18a0582Dda6eCF83240C8b17cad6aA9448,1,118.11,9887.04,10005.15,3084424,123
50,2,0x3493d71d0d35435AA9Cb36bf1769A86e09DbdB53,1,121.05,9884.53,10005.58,3084424,123
50,2,0x637651490244315e4774e6B3eeEa84b24C34c51e,1,124.58,9881.34,10005.92,3084424,123
50,2,0xaC5ca951c307D20ACe4EecE481DB1E97F65bEdEA,1,184.33,21816.90,22001.23,3084424,124
50,2,0xcBeEdCE2D342E40E431f7b543eD550cd2b68dD19,1,187.49,21813.96,22001.45,3084424,124
50,2,0x6566262b78F0D79f8b932Fd731327203CEbbD0f5,1,191.52,21810.63,22002.15,3084424,124
50,2,0xC42E35FC9F93FbE6a884b39858578b2f4e131EBc,1,132.64,9873.27,10005.91,3084424,123
50,2,0x610D2423C146dA123d43B211494Ea1A02B562D60,1,135.91,9870.24,10006.15,3084424,123
50,2,0x8dCd99c7d950C180fEE3afc232a41C52B19E0659,1,139.01,9867.35,10006.36,3084424,123
50,2,0xd54875723eBa15F31b1760B371F123ABF32ad85d,1,194.75,21807.48,22002.24,3084424,124
50,2,0xb7743c764cAa6Aebe852071EeB060613b4cf8bb6,1,143.96,9862.58,10006.53,3084424,123
50,2,0xa8725aDc984A32c23FF71ae9C93459cdB7D61537,1,147.02,21849.84,21996.85,3084424,124
50,2,0x952c89AC6320db77cE96D0f11Ef3932EfD1ed311,1,150.12,21847.16,21997.28,3084424,124
50,2,0xEe03ccfd564D9F64FAcB37836c029dd60ad5Ec99,1,153.13,21844.62,21997.74,3084400,124
50,2,0x9a3b70A0d14424fEdE1DdF1D9B1B8eE4Fcb0AdA9,1,156.55,21841.53,21998.08,3084424,124
50,2,0x0F34290eBF033b37EA311693aB57a4bAa820534f,1,159.62,21838.82,21998.43,3084400,124
50,2,0x0d7AFDD10Dae0217E71d70E8d6CAf80CaE49c059,1,197.54,21804.63,22002.17,3084424,124
50,2,0x054A35BFc0ff01F5c8af1156170911a8c7D8f024,1,164.77,21833.86,21998.63,3084424,124
50,2,0xd4FB6c0CFA8B9DdDcDbFA9AB6C4895E3B4260578,1,200.81,21801.66,22002.47,3084424,124
50,2,0xca99185D97EB8C3A2f8f21007668653d96d05445,1,169.43,21829.43,21998.86,3084424,124
50,2,0x10d0a98143d1FC43ccfE6Cf12872F28e6BB02f8a,1,172.61,21826.60,21999.22,3084424,124
50,3,0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65,1,40.79,22010.53,22051.32,3084424,127
50,3,0x9965507D1a55bcC2695C58ba16FB37d819B0A4dc,1,41.62,33978.76,34020.39,3084424,128
50,3,0x976EA74026E726554dB657fA54763abd0C3a0aa9,1,42.08,33979.62,34021.71,3084424,128
50,3,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,1,40.68,33978.12,34018.80,3084424,128
50,3,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,1,40.71,22011.22,22051.93,3084424,127
50,3,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,1,40.49,33977.86,34018.35,3084424,128
50,3,0xBcd4042DE499D14e55001CcbB24a551F3b954096,1,40.68,33978.41,34019.09,3084424,128
50,3,0x71bE63f3384f5fb98995898A86B02Fb2426c5788,1,40.70,33978.63,34019.34,3084424,128
50,3,0xFABB0ac9d68B0B445fB7357272Ff202C5651694a,1,43.29,33978.36,34021.65,3084424,128
50,3,0x1CBd3b2770909D4e10f157cABC84C7264073C9Ec,1,40.72,33978.83,34019.56,3084424,128
50,3,0xdF3e18d64BC6A983f673Ab319CCaE4f1a57C7097,1,43.26,33978.59,34021.85,3084424,128
50,3,0xcd3B766CCDd6AE721141F452C550Ca635964ce71,1,40.92,33979.30,34020.21,3084424,128
50,3,0x2546BcD3c84621e976D8185a91A922aE77ECEc30,1,41.62,33980.41,34022.03,3084424,128
50,3,0xbDA5747bFD65F08deb54cb465eB87D40e51B197E,1,41.20,33979.24,34020.44,3084424,128
50,3,0xdD2FD4581271e230360230F9337D5c0430Bf44C0,1,41.25,33979.46,34020.71,3084424,128
50,3,0x8626f6940E2eb28930eFb4CeF49B2d1F2C9C1199,1,43.61,33978.57,34022.19,3084424,128
50,3,0x04FFFc12C1bE3Ab250C9Cd3832964c5AEe943bda,1,139.87,9860.49,10000.36,3084412,126
50,3,0xffd4d92d77DC369dFb9D601c7CA8E5FbFfA11e42,1,146.53,9854.06,10000.59,3084424,126
50,3,0x6C1D9d84F56772523A585dfaFeb471f7d0277C08,1,149.98,9850.82,10000.81,3084424,126
50,3,0xAB6E95F376684350D4582c026D1Ba6a42226b16d,1,153.10,9847.92,10001.02,3084424,126
50,3,0x43C2810cf4bD3e9BAB537a8708c55EE7ac9b63Fc,1,156.14,9845.38,10001.53,3084424,126
50,3,0x0C61230a637355103DbAA1bc46BE07ee2a40022a,1,159.21,9842.56,10001.77,3084424,126
50,3,0x9d6B7f769aC274a00E02EB1F002Df11FEaecE79B,1,163.46,21829.09,21992.56,3084424,127
50,3,0xCc30cAA1358CC836ADF64ad3249437Ee4C94f6b4,1,166.72,21826.27,21993.00,3084424,127
50,3,0x970c6689E7EFcB46a5c1CF1fEAA997Cf53Cf144f,1,212.08,21786.64,21998.72,3084424,127
50,3,0xa9d0A69D8F3D487845697daDD3359b9cB84Fd298,1,171.01,21822.29,21993.30,3084424,127
50,3,0x4773daBdeC42e8948682f9bb51C0C16caD1793C6,1,174.08,21819.64,21993.72,3084424,127
50,3,0x9a7372E6Bb438da7484088dFB7C5684390E07f11,1,177.96,21816.18,21994.14,3084424,127
50,3,0x33Ab5946FE57d4EABa73ba480bB580fF31DA4b53,1,181.28,21813.13,21994.42,3084424,127
50,3,0x7a8B1a18a0582Dda6eCF83240C8b17cad6aA9448,1,184.37,21810.31,21994.68,3084424,127
50,3,0x3493d71d0d35435AA9Cb36bf1769A86e09DbdB53,1,187.33,21807.62,21994.95,3084424,127
50,3,0x637651490244315e4774e6B3eeEa84b24C34c51e,1,190.35,21804.86,21995.22,3084424,127
50,3,0xaC5ca951c307D20ACe4EecE481DB1E97F65bEdEA,1,214.78,21783.87,21998.66,3084424,127
50,3,0xcBeEdCE2D342E40E431f7b543eD550cd2b68dD19,1,195.34,21800.22,21995.56,3084424,127
50,3,0x6566262b78F0D79f8b932Fd731327203CEbbD0f5,1,199.17,21797.10,21996.27,3084424,127
50,3,0xC42E35FC9F93FbE6a884b39858578b2f4e131EBc,1,217.66,21781.21,21998.86,3084424,127
50,3,0x610D2423C146dA123d43B211494Ea1A02B562D60,1,203.44,21793.60,21997.04,3084424,127
50,3,0x8dCd99c7d950C180fEE3afc232a41C52B19E0659,1,206.55,21790.95,21997.50,3084424,127
50,3,0xd54875723eBa15F31b1760B371F123ABF32ad85d,1,93.29,9899.35,9992.65,3084424,126
50,3,0xb7743c764cAa6Aebe852071EeB060613b4cf8bb6,1,96.48,9897.23,9993.70,3084424,126
50,3,0xa8725aDc984A32c23FF71ae9C93459cdB7D61537,1,99.62,9895.09,9994.72,3084424,126
50,3,0x952c89AC6320db77cE96D0f11Ef3932EfD1ed311,1,103.75,9891.32,9995.06,3084424,126
50,3,0xEe03ccfd564D9F64FAcB37836c029dd60ad5Ec99,1,107.19,9888.16,9995.35,3084424,126
50,3,0x9a3b70A0d14424fEdE1DdF1D9B1B8eE4Fcb0AdA9,1,110.35,9885.31,9995.67,3084424,126
50,3,0x0F34290eBF033b37EA311693aB57a4bAa820534f,1,113.69,9882.77,9996.45,3084424,126
50,3,0x0d7AFDD10Dae0217E71d70E8d6CAf80CaE49c059,1,116.87,9879.95,9996.82,3084424,126
50,3,0x054A35BFc0ff01F5c8af1156170911a8c7D8f024,1,121.07,9875.93,9997.00,3084424,126
50,3,0xd4FB6c0CFA8B9DdDcDbFA9AB6C4895E3B4260578,1,124.13,9873.19,9997.32,3084424,126
50,3,0xca99185D97EB8C3A2f8f21007668653d96d05445,1,127.10,9870.61,9997.71,3084424,126
50,3,0x10d0a98143d1FC43ccfE6Cf12872F28e6BB02f8a,1,129.96,9868.16,9998.13,3084424,126
50,4,0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65,1,36.00,21941.08,21977.08,3084424,130
50,4,0x9965507D1a55bcC2695C58ba16FB37d819B0A4dc,1,37.00,33983.79,34020.78,3084424,131
50,4,0x976EA74026E726554dB657fA54763abd0C3a0aa9,1,35.69,21941.62,21977.31,3084424,130
50,4,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,1,35.76,33982.99,34018.75,3084424,131
50,4,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,1,35.90,33983.63,34019.54,3084424,131
50,4,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,1,38.04,33985.59,34023.64,3084424,131
50,4,0xBcd4042DE499D14e55001CcbB24a551F3b954096,1,36.20,33983.80,34020.00,3084412,131
50,4,0x71bE63f3384f5fb98995898A86B02Fb2426c5788,1,39.25,33928.73,33967.99,3084424,131
50,4,0xFABB0ac9d68B0B445fB7357272Ff202C5651694a,1,36.27,33984.38,34020.64,3084424,131
50,4,0x1CBd3b2770909D4e10f157cABC84C7264073C9Ec,1,36.37,33984.54,34020.91,3084424,131
50,4,0xdF3e18d64BC6A983f673Ab319CCaE4f1a57C7097,1,37.31,33930.67,33967.98,3084424,131
50,4,0xcd3B766CCDd6AE721141F452C550Ca635964ce71,1,36.27,33984.78,34021.04,3084424,131
50,4,0x2546BcD3c84621e976D8185a91A922aE77ECEc30,1,36.46,33984.87,34021.33,3084424,131
50,4,0xbDA5747bFD65F08deb54cb465eB87D40e51B197E,1,36.48,33985.07,34021.55,3084424,131
50,4,0xdD2FD4581271e230360230F9337D5c0430Bf44C0,1,36.49,33985.44,34021.93,3084424,131
50,4,0x8626f6940E2eb28930eFb4CeF49B2d1F2C9C1199,1,36.49,33985.74,34022.23,3084424,131
50,4,0x04FFFc12C1bE3Ab250C9Cd3832964c5AEe943bda,1,89.17,9883.48,9972.64,3084424,129
50,4,0xffd4d92d77DC369dFb9D601c7CA8E5FbFfA11e42,1,92.31,9881.00,9973.31,3084424,129
50,4,0x6C1D9d84F56772523A585dfaFeb471f7d0277C08,1,96.18,9877.97,9974.14,3084424,129
50,4,0xAB6E95F376684350D4582c026D1Ba6a42226b16d,1,99.40,9875.57,9974.97,3084424,129
50,4,0x43C2810cf4bD3e9BAB537a8708c55EE7ac9b63Fc,1,102.48,9873.12,9975.60,3084424,129
50,4,0x0C61230a637355103DbAA1bc46BE07ee2a40022a,1,105.78,9870.39,9976.17,3084412,129
50,4,0x9d6B7f769aC274a00E02EB1F002Df11FEaecE79B,1,108.84,9868.30,9977.14,3084424,129
50,4,0xCc30cAA1358CC836ADF64ad3249437Ee4C94f6b4,1,114.02,9863.84,9977.86,3084424,129
50,4,0x970c6689E7EFcB46a5c1CF1fEAA997Cf53Cf144f,1,117.28,9861.15,9978.42,3084424,129
50,4,0xa9d0A69D8F3D487845697daDD3359b9cB84Fd298,1,120.44,9858.72,9979.16,3084424,129
50,4,0x4773daBdeC42e8948682f9bb51C0C16caD1793C6,1,123.70,9856.21,9979.90,3084424,129
50,4,0x9a7372E6Bb438da7484088dFB7C5684390E07f11,1,127.12,9853.27,9980.39,3084424,129
50,4,0x33Ab5946FE57d4EABa73ba480bB580fF31DA4b53,1,131.12,9849.79,9980.91,3084412,129
50,4,0x7a8B1a18a0582Dda6eCF83240C8b17cad6aA9448,1,134.14,9847.38,9981.52,3084424,129
50,4,0x3493d71d0d35435AA9Cb36bf1769A86e09DbdB53,1,137.06,9844.92,9981.98,3084412,129
50,4,0x637651490244315e4774e6B3eeEa84b24C34c51e,1,140.30,9842.13,9982.43,3084424,129
50,4,0xaC5ca951c307D20ACe4EecE481DB1E97F65bEdEA,1,143.39,9839.51,9982.90,3084424,129
50,4,0xcBeEdCE2D342E40E431f7b543eD550cd2b68dD19,1,148.07,9835.18,9983.25,3084424,129
50,4,0x6566262b78F0D79f8b932Fd731327203CEbbD0f5,1,152.29,21826.86,21979.15,3084412,130
50,4,0xC42E35FC9F93FbE6a884b39858578b2f4e131EBc,1,155.49,21823.89,21979.37,3084424,130
50,4,0x610D2423C146dA123d43B211494Ea1A02B562D60,1,158.66,21820.93,21979.59,3084424,130
50,4,0x8dCd99c7d950C180fEE3afc232a41C52B19E0659,1,161.64,21818.20,21979.84,3084424,130
50,4,0xd54875723eBa15F31b1760B371F123ABF32ad85d,1,165.42,21814.64,21980.05,3084424,130
50,4,0xb7743c764cAa6Aebe852071EeB060613b4cf8bb6,1,168.35,21812.01,21980.36,3084424,130
50,4,0xa8725aDc984A32c23FF71ae9C93459cdB7D61537,1,171.16,21809.82,21980.98,3084388,130
50,4,0x952c89AC6320db77cE96D0f11Ef3932EfD1ed311,1,174.32,21807.06,21981.38,3084424,130
50,4,0xEe03ccfd564D9F64FAcB37836c029dd60ad5Ec99,1,177.36,21804.34,21981.70,3084424,130
50,4,0x9a3b70A0d14424fEdE1DdF1D9B1B8eE4Fcb0AdA9,1,181.51,21800.75,21982.26,3084424,130
50,4,0x0F34290eBF033b37EA311693aB57a4bAa820534f,1,184.87,21798.02,21982.88,3084424,130
50,4,0x0d7AFDD10Dae0217E71d70E8d6CAf80CaE49c059,1,200.80,21783.51,21984.31,3084424,130
50,4,0x054A35BFc0ff01F5c8af1156170911a8c7D8f024,1,204.96,21779.73,21984.69,3084424,130
50,4,0xd4FB6c0CFA8B9DdDcDbFA9AB6C4895E3B4260578,1,190.74,21792.36,21983.10,3084424,130
50,4,0xca99185D97EB8C3A2f8f21007668653d96d05445,1,193.50,21789.82,21983.32,3084424,130
50,4,0x10d0a98143d1FC43ccfE6Cf12872F28e6BB02f8a,1,196.96,21786.64,21983.60,3084424,130
100,0,0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65,1,94.32,95885.32,95979.64,3084424,139
100,0,0x9965507D1a55bcC2695C58ba16FB37d819B0A4dc,1,88.76,95891.05,95979.81,3084424,139
100,0,0x976EA74026E726554dB657fA54763abd0C3a0aa9,1,89.65,95890.35,95980.00,3084424,139
100,0,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,1,89.03,95891.47,95980.50,3084424,139
100,0,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,1,93.72,95886.99,95980.71,3084424,139
100,0,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,1,88.99,95891.95,95980.94,3084424,139
100,0,0xBcd4042DE499D14e55001CcbB24a551F3b954096,1,88.95,95892.20,95981.15,3084424,139
100,0,0x71bE63f3384f5fb98995898A86B02Fb2426c5788,1,89.39,95891.93,95981.33,3084424,139
100,0,0xFABB0ac9d68B0B445fB7357272Ff202C5651694a,1,89.47,95892.08,95981.55,3084424,139
100,0,0x1CBd3b2770909D4e10f157cABC84C7264073C9Ec,1,89.54,95892.21,95981.75,3084424,139
100,0,0xdF3e18d64BC6A983f673Ab319CCaE4f1a57C7097,1,89.61,95892.43,95982.05,3084424,139
100,0,0xcd3B766CCDd6AE721141F452C550Ca635964ce71,1,88.96,95892.56,95981.52,3084424,139
100,0,0x2546BcD3c84621e976D8185a91A922aE77ECEc30,1,88.94,95892.59,95981.54,3084424,139
100,0,0xbDA5747bFD65F08deb54cb465eB87D40e51B197E,1,88.97,95892.75,95981.72,3084424,139
100,0,0xdD2FD4581271e230360230F9337D5c0430Bf44C0,1,88.97,95892.96,95981.92,3084424,139
100,0,0x8626f6940E2eb28930eFb4CeF49B2d1F2C9C1199,1,88.97,95893.19,95982.16,3084424,139
100,0,0x04FFFc12C1bE3Ab250C9Cd3832964c5AEe943bda,1,190.88,11776.86,11967.74,3084424,132
100,0,0xffd4d92d77DC369dFb9D601c7CA8E5FbFfA11e42,1,195.47,11772.63,11968.10,3084424,132
100,0,0x6C1D9d84F56772523A585dfaFeb471f7d0277C08,1,434.20,35533.41,35967.62,3084424,134
100,0,0xAB6E95F376684350D4582c026D1Ba6a42226b16d,1,438.09,35529.77,35967.86,3084424,134
100,0,0x43C2810cf4bD3e9BAB537a8708c55EE7ac9b63Fc,1,441.04,35526.96,35967.99,3084412,134
100,0,0x0C61230a637355103DbAA1bc46BE07ee2a40022a,1,207.57,11760.59,11968.16,3084424,132
100,0,0x9d6B7f769aC274a00E02EB1F002Df11FEaecE79B,1,212.31,11756.13,11968.43,3084424,132
100,0,0xCc30cAA1358CC836ADF64ad3249437Ee4C94f6b4,1,444.07,35524.03,35968.10,3084424,134
100,0,0x970c6689E7EFcB46a5c1CF1fEAA997Cf53Cf144f,1,220.32,11748.35,11968.67,3084424,132
100,0,0xa9d0A69D8F3D487845697daDD3359b9cB84Fd298,1,224.05,11744.98,11969.03,3084400,132
100,0,0x4773daBdeC42e8948682f9bb51C0C16caD1793C6,1,227.58,11741.83,11969.41,3084424,132
100,0,0x9a7372E6Bb438da7484088dFB7C5684390E07f11,1,231.03,11738.67,11969.70,3084424,132
100,0,0x33Ab5946FE57d4EABa73ba480bB580fF31DA4b53,1,234.35,11735.84,11970.19,3084424,132
100,0,0x7a8B1a18a0582Dda6eCF83240C8b17cad6aA9448,1,239.11,11731.32,11970.44,3084412,132
100,0,0x3493d71d0d35435AA9Cb36bf1769A86e09DbdB53,1,242.47,11728.21,11970.68,3084424,132
100,0,0x637651490244315e4774e6B3eeEa84b24C34c51e,1,245.83,11725.10,11970.93,3084424,132
100,0,0xaC5ca951c307D20ACe4EecE481DB1E97F65bEdEA,1,251.58,11719.56,11971.14,3084424,132
